Yield,Fertilizer,Yield_per_Fertilizer,Pesticide,Yield_per_Pesticide
0.056666667,4403439.83,1.2868727446651632e-08,11202.57,5.058363125604214e-06
0.491428571,9488340.39,5.179289009466069e-08,24138.81,2.0358442317579035e-05
5581.025714,98173964.55,5.684832775758571e-05,249759.45,0.022345603795972484
1.61,506452.36,3.1789762022236407e-06,1288.44,0.0012495731271925739
0.975,33112.56,2.944502025817394e-05,84.24,0.011574074074074075
17.0,90104.37,0.00018867009446933597,229.23,0.07416132268900232
3.159285714,1195448.32,2.642762268468452e-06,3041.28,0.0010388013316761364
0.37,734525.73,5.037263977124396e-07,1868.67,0.00019800178736748597
0.255,268402.77,9.500647105840227e-07,682.83,0.00037344580642326787
0.815,92333.1,8.826737107277888e-06,234.9,0.0034695615155385267
2.081538462,12897448.25,1.613914955619225e-07,32811.75,6.343881268143273e-05
2.292857143,6157768.73,3.7235194167482154e-07,15665.67,0.00014636189470351412
2.097142857,18066297.64,1.1608038895345023e-07,45961.56,4.5628191406035835e-05
0.374545455,277211.56,1.351117734772677e-06,705.24,0.0005310893525608304
88.2225,613431.4,0.00014381803735511418,1560.6,0.05653114186851211
11.79636364,104962.57,0.00011238638345078629,267.03,0.04417617361345167
24.25785714,11878281.86,2.0422025193465144e-06,30218.94,0.0008027368643638724
5.57,4669.72,0.0011927910024583915,11.88,0.46885521885521886
1.999285714,421442.23,4.743914044873956e-06,1072.17,0.0018647096206758256
1.245,1023623.85,1.2162670887357696e-06,2604.15,0.0004780830597315823
0.78,92439.23,8.43797595458119e-06,235.17,0.003316749585406302
11.16285714,564505.47,1.9774577454493047e-05,1436.13,0.007772873723130913
0.515,2865.51,0.00017972367920544684,7.29,0.07064471879286695
0.8,791199.15,1.0111234320714324e-06,2012.85,0.00039744640683607826
0.635714286,189972.7,3.3463454801663605e-06,483.3,0.001315361651148355
5.765714286,807224.78,7.142637873430991e-06,2053.62,0.0028075857685453003
0.616666667,48819.8,1.2631486958160417e-05,124.2,0.004965110040257649
6.76,449460.55,1.504025214226254e-05,1143.45,0.005911933184660457
1.448571429,1765684.81,8.204020450286368e-07,4491.99,0.00032247877421810826
4.556666667,473021.41,9.633108714888826e-06,1203.39,0.003786525288559818
6.858571429,1946318.07,3.5238697799275943e-06,4951.53,0.0013851418509026505
0.654285714,747367.46,8.754538416751514e-07,1901.34,0.0003441182082110512
1.605714286,10876414.66,1.4763268376529514e-07,27670.14,5.803058047411397e-05
1.755714286,416984.77,4.210499788757272e-06,1060.83,0.0016550383058548494
0.588571429,138393.52,4.25288285896623e-06,352.08,0.0016716979919336515
0.888571429,110162.94,8.065974174254971e-06,280.26,0.0031705253300506673
2.372,8490.4,0.0002793743522095543,21.6,0.1098148148148148
3.415714286,553998.6,6.1655648335573414e-06,1409.4,0.0024235236880942243
6.39,426854.86,1.4969959578297879e-05,1085.94,0.005884303000165754
0.636,76307.47,8.334701700895076e-06,194.13,0.0032761551537629427
5.284285714,154737.54,3.4149991747316135e-05,393.66,0.01342347638571356
2.0,6898.45,0.00028992019946509726,17.55,0.11396011396011396
2.76,18042.1,0.00015297554054128954,45.9,0.06013071895424836
29.25,29928.66,0.000977324076654284,76.14,0.38416075650118203
0.58,1273.56,0.00045541631332642355,3.24,0.1790123456790123
2.69,22287.3,0.00012069654018207679,56.7,0.04744268077601411
12812.4475,234971.82,0.05452759186186667,597.78,21.43338268259226
0.67,318.39,0.0021043374477841643,0.81,0.8271604938271605
5.14,37888.41,0.00013566153871328988,96.39,0.05332503371719058
3.305,1167.43,0.0028310048568222505,2.97,1.1127946127946127
0.676666667,14115.29,4.793855932113332e-05,35.91,0.018843404817599555
2.125,95304.74,2.2296897300176254e-05,242.46,0.008764332260991504
1.0,318.39,0.003140802160871887,0.81,1.2345679012345678
0.553333333,260336.89,2.125451114515503e-06,662.31,0.0008354597288278903
13.07,1485.82,0.008796489480556191,3.78,3.457671957671958
1.333333333,6686.19,0.00019941601016423404,17.01,0.07838526355085243
3.325,13160.12,0.00025265727060239573,33.48,0.09931302270011949
6.023333333,6792.32,0.0008867858600595967,17.28,0.3485725308449074
2.61,2700371.72,9.665336000482185e-07,6869.88,0.00037991929990043494
83.0,296951.74,0.00027950669694678333,755.46,0.10986683609985969
18.29,38737.45,0.0004721529166220286,98.55,0.18559107052257737
0.763333333,335264.67,2.2768081498119084e-06,852.93,0.0008949542553316216
1.864117647,814760.01,2.2879346361145045e-06,2072.79,0.0008993277886327124
0.83,326562.01,2.541630607920376e-06,830.79,0.0009990490978466278
0.606666667,15494.98,3.915246531457285e-05,39.42,0.015389819051243024
0.776666667,538822.01,1.4414160011763438e-06,1370.79,0.0005665832600179458
0.24,305123.75,7.865661063748724e-07,776.25,0.00030917874396135266
0.69,3714.55,0.00018575601351442298,9.45,0.07301587301587302
13592.12778,2570044.08,0.005288674963115808,6538.32,2.078841014205484
2.72,79597.5,3.417192751028613e-05,202.5,0.0134320987654321
0.717222222,1788184.37,4.010896382010094e-07,4549.23,0.00015765793815656717
1.043333333,4913076.09,2.1235847234761636e-07,12499.11,8.347260988982415e-05
1.662777778,972681.45,1.7094782449074156e-06,2474.55,0.0006719515782667555
0.826923077,2824968.34,2.9271941398111385e-07,7186.86,0.00011506041261413191
1.16625,509848.52,2.287444121638325e-06,1297.08,0.0008991349801091683
1.525,647180.74,2.3563742023596064e-06,1646.46,0.0009262296077645371
1.315,2465718.29,5.333131547643262e-07,6272.91,0.0002096315745005109
0.452,459118.38,9.84495545571493e-07,1168.02,0.000386979675005565
0.68,122686.28,5.542592048597447e-06,312.12,0.002178649237472767
13.94058824,65155647.99,2.1395824721349686e-07,165759.21,8.410143991395712e-05
0.999375,2450647.83,4.078003325349281e-07,6234.57,0.00016029573811826637
0.360769231,1045911.15,3.4493296203984443e-07,2660.85,0.00013558420467143958
1.941538462,3728240.77,5.207653104442608e-07,9484.83,0.00020469934221277556
0.636470588,6236198.8,1.0206066362092241e-07,15865.2,4.011740085217961e-05
9.842142857,940736.32,1.0462169523761984e-05,2393.28,0.004112407598358738
0.5325,61343.14,8.680677252582765e-06,156.06,0.003412149173394848
0.615,252058.75,2.439907362866792e-06,641.25,0.0009590643274853801
0.850625,843415.11,1.0085484477507167e-06,2145.69,0.0003964342472584576
0.3875,714573.29,5.422816741442995e-07,1817.91,0.00021315686695160926
0.591666667,83099.79,7.119953816971139e-06,211.41,0.0027986692540560997
0.931333333,747261.33,1.246328821805887e-06,1901.07,0.0004898995476231807
13.4,262990.14,5.095248057588775e-05,669.06,0.020028099124144324
20.56777778,33258276.49,6.184258461554452e-07,84610.71,0.0002430871668610274
0.898,1325457.57,6.775018833684732e-07,3372.03,0.00026630842548850395
0.766111111,36716840.93,2.086538742427697e-08,93409.47,8.2016428419945e-06
1.868888889,45333960.15,4.12249201882267e-08,115331.85,1.6204447331764813e-05
2.897222222,156471491.9,1.8515974934600848e-08,398071.26,7.278149701136424e-06
1.906666667,450940639.0,4.228198796249987e-09,1147215.42,1.661995326910791e-06
0.542,6367.8,8.511573855962813e-05,16.2,0.033456790123456794
5.421666667,153676.24,3.52797977553329e-05,390.96,0.013867573836198077
3.6,11355.91,0.00031701554520949883,28.89,0.12461059190031153
0.377777778,94561.83,3.9950345504100335e-06,240.57,0.0015703445067963588
0.638235294,10829929.72,5.893254254654572e-08,27551.88,2.3164854594314433e-05
0.5425,266386.3,2.0365161421589625e-06,677.7,0.0008005016969160394
0.617142857,392893.26,1.5707646830083062e-06,999.54,0.0006174268733617464
0.918,159725.65,5.747354917635333e-06,406.35,0.0022591362126245847
0.448333333,77474.9,5.786820415386145e-06,197.1,0.0022746490766108575
78.571875,2428572.79,3.235310686322892e-05,6178.41,0.012717167523683279
0.683333333,15919.5,4.292429617764377e-05,40.5,0.016872427975308642
0.592,1214339.46,4.875078340944302e-07,3089.34,0.00019162669049052546
1.425555556,1409724.79,1.0112296854764113e-06,3586.41,0.0003974881722948575
0.566666667,6394757.02,8.861426090588193e-08,16268.58,3.483196855533796e-05
0.636923077,1966270.51,3.239244416069689e-07,5002.29,0.00012732629995462077
2.096666667,38647770.15,5.42506503961911e-08,98321.85,2.1324524172399114e-05
2.78,25720.54,0.00010808482248039892,68.12,0.04081033470346447
0.433181818,49808120.22,8.697011974887977e-09,131915.16,3.2837910214413564e-06
0.42375,598640.66,7.078536897243164e-07,1585.48,0.0002672692181547544
1.001666667,12710560.75,7.88058596864029e-08,33663.5,2.9755274020823744e-05
0.883125,1396860.93,6.32221133137427e-07,3699.54,0.0002387121101542354
17.63090909,4815336.67,3.6614073528528586e-06,12753.26,0.0013824629224214043
0.190625,14265573.55,1.3362589266521288e-08,37781.9,5.045405339593826e-06
0.339047619,39126733.37,8.66536993502149e-09,103625.86,3.2718437173886905e-06
9101.813684,10076757.82,0.0009032482318802022,26687.96,0.3410456881679979
0.395,5737152.97,6.884948023270155e-08,15194.66,2.5995974901708892e-05
1.687727273,100302350.6,1.6826398014644335e-08,265647.46,6.353259590737287e-06
2.146818182,18037853.97,1.1901738341881033e-07,47772.66,4.4938217423940806e-05
2.023181818,5326900.54,3.79804691829294e-07,14108.12,0.0001434054869110838
3.14875,228637.93,1.3771774438300768e-05,605.54,0.0051999042177230245
1.1575,9817.0,0.00011790771111337475,26.0,0.04451923076923077
1.4145,19708903.71,7.176959311452235e-08,52198.38,2.7098542138664077e-05
0.904090909,157204431.3,5.751052317823562e-09,416350.74,2.1714646382038373e-06
1.668181818,26748183.56,6.236617205269397e-08,70841.68,2.354802734774218e-05
0.5,1357102.08,3.6843212265948333e-07,3594.24,0.00013911146723646724
0.209545455,6360336.13,3.294565738619226e-08,16845.14,1.2439519944624979e-05
0.830909091,32635143.95,2.546056154288849e-08,86433.1,9.613320487174472e-06
0.840909091,33818877.81,2.486507966717184e-08,89568.18,9.388480272793307e-06
0.2075,538560.62,3.852862468852624e-07,1426.36,0.00014547519560279313
2.564545455,42266504.48,6.067559848043532e-08,111941.44,2.2909705780093592e-05
5.019545455,9534564.91,5.264577358674671e-07,25251.98,0.00019877829203888172
8.745384615,7639883.91,1.1447012438962572e-06,20233.98,0.00043221277351267526
0.404090909,38484308.89,1.0500147219871251e-08,101924.42,3.964613279133695e-06
0.371578947,12601592.05,2.948666688507822e-08,33374.9,1.1133484954262035e-05
0.36,1811432.84,1.987377020281911e-07,4797.52,7.503877003118277e-05
12.77315789,1674583.86,7.627660934221592e-06,4435.08,0.0028800287458174375
22.5085,1300556.16,1.7306826642534223e-05,3444.48,0.006534658351913787
0.324705882,1394014.0,2.3292870946776718e-07,3692.0,8.794850541711809e-05
0.275263158,1948674.5,1.4125661212275318e-07,5161.0,5.333523696957954e-05
6.14375,244345.13,2.5143738285268874e-05,647.14,0.00949369533640325
1.172,8196409.64,1.4298943701891404e-07,21707.92,5.398951166210305e-05
1.639285714,1547159.2,1.0595455942736856e-06,4097.6,0.00040005996534556805
0.151538462,439997.94,3.444072079064734e-07,1165.32,0.00013004021384684038
2.7,294870578.4,9.156559513839922e-09,780954.98,3.4573055670891556e-06
2.939090909,121637833.0,2.416263786119899e-08,322153.78,9.123254456303446e-06
0.34,1590157.66,2.1381527665627825e-07,4211.48,8.07317142667186e-05
0.192272727,14110661.29,1.3626060681951215e-08,37371.62,5.1448860659505796e-06
0.204444444,3835109.22,5.330863667032669e-08,10157.16,2.0128111007407582e-05
0.668125,6358078.22,1.0508285316439533e-07,16839.16,3.9676860365956496e-05
0.681666667,192511.37,3.5409163988599737e-06,509.86,0.0013369683187541678
73.8955,23281015.5,3.1740668700641514e-06,61659.0,0.0011984544024392222
1.038421053,19365112.37,5.3623290852094336e-08,51287.86,2.02469171651927e-05
13.93277778,190253.46,7.323271692404439e-05,503.88,0.027650983924743987
7.528,2111244.02,3.565670253502956e-06,5591.56,0.0013463148030245582
3.364285714,12383556.48,2.7167362780098535e-07,32797.44,0.00010257769246624127
0.1615,9760355.91,1.6546527758740305e-08,25849.98,6.247587038752061e-06
0.655454545,44752168.88,1.4646319081373648e-08,118524.64,5.530112093147889e-06
0.581818182,1400002.37,4.1558371219043004e-07,3707.86,0.00015691481932974817
0.957391304,7189676.29,1.3316194851938182e-07,19041.62,5.027887879287582e-05
0.714347826,714677.6,9.995385695591971e-07,1892.8,0.0003774026975908707
13.73217391,4175562.78,3.2887001425949105e-06,11058.84,0.0012417372807636243
0.417619048,163158.54,2.559590494006627e-06,432.12,0.0009664423030639637
5771.352609,2053029.21,0.0028111400368239278,5437.38,1.0614216054423269
0.426521739,164238.41,2.5969670493035094e-06,434.98,0.000980554827808175
0.637826087,1441920.96,4.4234469481600434e-07,3818.88,0.00016701914880802747
0.462380952,261230.37,1.7700122386229442e-06,691.86,0.0006683157748677478
9.794782609,6824091.21,1.4353241050832908e-06,18073.38,0.000541945259215487
0.505238095,1001923.02,5.042683768259961e-07,2653.56,0.000190400102126954
0.605652174,1987058.97,3.0479828890030376e-07,5262.66,0.00011508480008208778
4.657368421,495660.33,9.396290441480358e-06,1312.74,0.003547822433231257
0.627368421,887849.48,7.066157441461812e-07,2351.44,0.0002668017984724254
2.331304348,722433.03,3.227017939642101e-06,1913.34,0.0012184475043640964
0.52173913,9961702.58,5.2374493798629353e-08,26383.24,1.977540021619786e-05
7.459565217,7903077.68,9.438810447071298e-07,20931.04,0.0003563877006111497
0.499565217,26943640.03,1.854111829150651e-08,71359.34,7.0006983949122855e-06
1.197826087,52978913.05,2.2609487776193627e-08,140312.9,8.536820826880493e-06
1.825217391,32322963.35,5.6468132925689805e-08,85606.3,2.132106388198065e-05
1.581304348,174473319.7,9.063301774271222e-09,462086.82,3.4220935970430837e-06
0.489565217,1468623.2,3.3334977753313444e-07,3889.6,0.00012586518330933772
0.495454545,1039718.47,4.765275978986889e-07,2753.66,0.00017992582417582418
36.57217391,2627814.56,1.3917334376136494e-05,6959.68,0.005254864291174306
3.435217391,859674.69,3.995950364666431e-06,2276.82,0.0015087786434588592
4.423478261,280668.03,1.576053482471801e-05,743.34,0.00595081424516372
0.584782609,125461.26,4.6610611833485495e-06,332.28,0.0017599091398820274
0.668695652,1141324.42,5.858944575986554e-07,3022.76,0.00022122022654792308
1.175909091,6901449.17,1.7038582217073695e-07,18278.26,6.433375447115864e-05
1.56,157072.0,9.931751044107162e-06,416.0,0.0037500000000000003
7.37,196340.0,3.7536925741061426e-05,520.0,0.014173076923076924
0.21,47121.6,4.4565549556891104e-06,124.8,0.0016826923076923076
0.4,5278306.39,7.578188351434446e-08,13979.42,2.8613490402319985e-05
4999.8,2456704.25,0.0020351656085587024,6506.5,0.7684315684315685
1.58,35341.2,4.4707027491992356e-05,93.6,0.016880341880341883
1.82,139499.57,1.3046635197513511e-05,369.46,0.0049261083743842365
0.92,993578.57,9.259458967598305e-07,2631.46,0.0003496158026342791
0.48,63810.5,7.522272980152169e-06,169.0,0.0028402366863905324
1.0,49085.0,2.037282265457879e-05,130.0,0.007692307692307693
2.36,4024970.0,5.863397739610481e-07,10660.0,0.00022138836772983114
2.81,1591041.19,1.7661390651991858e-06,4213.82,0.0006668533539638618
58.2,122712.5,0.0004742793113985943,325.0,0.17907692307692308
1.2925,11691359.81,1.105517254626346e-07,30964.18,4.1741780341026306e-05
0.492083333,57209843.71,8.601375237002898e-09,151518.38,3.2476807962175944e-06
0.662352941,45261082.16,1.463405003571395e-08,119872.48,5.525479584638609e-06
0.81,15707.2,5.1568707344402565e-05,41.6,0.019471153846153846
1.11,89629.21,1.2384355501961916e-05,237.38,0.004676046844721544
18.36037037,3468836.95,5.2929470697664235e-06,9187.1,0.0019984946686114223
2.263636364,711634.33,3.180898206526939e-06,1884.74,0.0012010337574413447
0.06,1951717.77,3.074214977301764e-08,5169.06,1.1607526320065929e-05
1.31,2981030.22,4.3944539414967755e-07,7895.16,0.00016592443978336095
4673.661111,32984727.32,0.0001416916703800115,87358.96,0.05349950492771434
0.119047619,964912.93,1.2337654030607713e-07,2555.54,4.658413446864459e-05
1.593333333,54166573.71,2.9415435089737743e-08,143458.38,1.1106589472152131e-05
1.049259259,16975360.06,6.181072185163418e-08,44958.68,2.3338302169903566e-05
1.491333333,584013.33,2.553594680792646e-06,1546.74,0.0009641784223592847
12.76823529,1056112.86,1.2089839801780274e-05,2797.08,0.004564844512849114
0.622380952,36271164.41,1.7159111435319925e-08,96062.98,6.4788844984821415e-06
0.9464,86744091.87,1.091025313191742e-08,229738.86,4.1194598075397435e-06
1.173846154,17651358.68,6.650174500901367e-08,46749.04,2.5109524259749504e-05
0.63625,15899515.03,4.001694383756308e-08,42109.34,1.5109474525129104e-05
0.454583333,13077520.21,3.476066759601666e-08,34635.38,1.3124825915003675e-05
1.395238095,39558779.54,3.526999849904874e-08,104770.12,1.331713751019852e-05
0.674210526,134828837.7,5.00049201269648e-09,357089.72,1.8880703874645286e-06
2.018571429,577043.26,3.498128422815302e-06,1528.28,0.0013208125664145314
0.360714286,1704722.05,2.115971257601789e-07,4514.9,7.989419167644909e-05
3.1712,58891495.81,5.384818226100343e-08,155972.18,2.0331830971395025e-05
2.397368421,5673931.49,4.225233288814349e-07,15027.22,0.000159535058447271
2.774761905,1096068.05,2.531559883530954e-06,2902.9,0.0009558585914085914
1.807142857,420952.96,4.292980519723629e-06,1114.88,0.0016209303754664177
0.419130435,42738800.35,9.806789885715639e-09,113192.3,3.702817550310401e-06
0.26875,1519082.58,1.7691599096607372e-07,4023.24,6.679939551207484e-05
0.213043478,4303969.14,4.9499304263134196e-08,11398.92,1.868979499812263e-05
6.0164,11815544.86,5.091936149612317e-07,31293.08,0.00019225975838747735
0.117407407,3285553.56,3.5734437091325337e-08,8701.68,1.3492498804828493e-05
0.2812,16621359.04,1.6917990840777844e-08,44021.12,6.3878429263044644e-06
11.70933333,3759714.66,3.114420744365744e-06,9957.48,0.001175933401824558
1.644,96545875.52,1.7028174338316882e-08,255698.56,6.429445672279109e-06
